Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
16-JAN-2025,17517.7,17692.65,17516.1,17643.3,305692563,11626.29
17-JAN-2025,17637.9,17704,17490.05,17672.05,368152180,11547.06
20-JAN-2025,17731.1,17877.6,17603.6,17864.65,388843490,11773.8
21-JAN-2025,17909.45,17941.25,17428.3,17456.5,273692050,11458.17
22-JAN-2025,17485.4,17498.5,16915.35,17172.55,242136816,11109.82
23-JAN-2025,17157.35,17472.65,17079.9,17364.55,272754109,12848.41
24-JAN-2025,17373.05,17418.45,16906.65,16956.05,277206671,14120.07
27-JAN-2025,16768.6,16772.4,16178.9,16304.25,330721477,13777.62
28-JAN-2025,16318.15,16348.2,15684.6,16008.5,334422083,15870
29-JAN-2025,16017.55,16560.9,16013.1,16540.55,353239970,14698.4
30-JAN-2025,16668,16780.75,16505.05,16560.5,306395346,14338.15
31-JAN-2025,16617.85,16922.8,16573.75,16910.5,320752576,13896.86
01-FEB-2025,16959.7,17128,16678.9,16979.75,400352596,14863.13
03-FEB-2025,16801.95,16876.9,16544.75,16617.6,225948279,9476.05
04-FEB-2025,16752.35,16837.85,16617.25,16798.5,265337017,10544.62
05-FEB-2025,16863.2,17148.65,16862.2,17108.5,268244751,11634.16
06-FEB-2025,17173.65,17190.6,16989.85,17056.75,229925482,9203.22
07-FEB-2025,17014.35,17106.7,16838.2,17006.85,240554088,8984.63
10-FEB-2025,16998.2,17051.15,16562.5,16648.7,222577212,8330.19
11-FEB-2025,16617.05,16632.75,15968.1,16074.35,273774686,10116.87
12-FEB-2025,16034.85,16122.45,15490.1,16033,343865088,12683.16
13-FEB-2025,16024.2,16206,15944.7,15973.85,248417846,9719.14
14-FEB-2025,16013.45,16033,15254.1,15407.2,321616616,11114.02
17-FEB-2025,15291.95,15512.45,15044.4,15413.1,322477085,10952.87
18-FEB-2025,15422,15452.8,15038.4,15168.45,232792302,8066.3
19-FEB-2025,15058,15579.15,14976.3,15525.9,293845424,11217.97
20-FEB-2025,15474.5,15768.05,15417.2,15747.7,295683737,10856.06
21-FEB-2025,15730.4,15982.05,15566.05,15636.9,273662803,11325.52
24-FEB-2025,15502.7,15601.75,15317.4,15477.3,211259330,8855.35
25-FEB-2025,15462.95,15606.05,15377,15408.6,207944671,9131.32
27-FEB-2025,15426.95,15460.75,15097.85,15156.6,272802705,11815.38
28-FEB-2025,15006.9,15051.45,14617.65,14700.2,330258762,11882.34
03-MAR-2025,14740.9,14825.3,14299.8,14660.85,322037772,12933.35
04-MAR-2025,14469.6,14867.45,14389.95,14762.6,254246741,10948.13
05-MAR-2025,14764.65,15211.75,14764.65,15199.1,284738936,9937.19
06-MAR-2025,15342.45,15457.55,15277.05,15400.35,329322439,12979.83
07-MAR-2025,15420.15,15614.15,15379.25,15504.3,352384462,14250.71
10-MAR-2025,15525.45,15663.9,15131.85,15198.15,274098793,10897.78
11-MAR-2025,15009.6,15134.55,14869.1,15075.9,250550595,9555.4
12-MAR-2025,15132.05,15190,14900.2,15044.35,215841511,9380.98
13-MAR-2025,15090.3,15118.8,14881.15,14897.35,203118925,9378.5
17-MAR-2025,14940,15096.1,14888.6,14968.4,233457747,9260.54
18-MAR-2025,15068.9,15390.8,15049.2,15374.7,314038699,11649.41
19-MAR-2025,15436.65,15783.2,15417.15,15747.6,365047507,14507.7
20-MAR-2025,15871.55,15979.05,15690,15858.05,352153359,15429.64
21-MAR-2025,15888.45,16203.4,15842.4,16184.95,611194905,22421.35
24-MAR-2025,16306.2,16459.95,16233.5,16363.7,392078997,16385.61
25-MAR-2025,16485.1,16519.75,16062.25,16108.9,328473188,11819.39
26-MAR-2025,16136.75,16195.9,15911.85,15936.75,298705439,10600.41
27-MAR-2025,15896.5,16157.15,15819.45,16119.85,335066044,11761.01
28-MAR-2025,16197.6,16350.85,16046.1,16095.7,353577575,12576.06
01-APR-2025,16062.65,16186.55,15911.25,15982.95,266051842,9463.11
02-APR-2025,16006.75,16175.75,15804.35,16162.45,212655509,8215.27
03-APR-2025,16041.3,16287.1,16025.2,16255.45,374180484,11190.92
04-APR-2025,16220.8,16252.75,15559.05,15675.95,299737580,9955.97
07-APR-2025,14086.9,15164.2,14084.3,15067.9,343585194,10983.51
08-APR-2025,15464.55,15562.3,15217.3,15389,248168074,9279.38
09-APR-2025,15347.1,15366.7,15101,15256.75,241803967,8298.33
11-APR-2025,15644.3,15711.95,15456.9,15696.1,261026494,9083.34
15-APR-2025,15932.45,16195.5,15876.05,16179.3,267091359,10995.95
16-APR-2025,16220.25,16364.2,16193.15,16349.25,286388855,11185.28
17-APR-2025,16318.1,16455.8,16274.3,16410.2,285010131,10811.72
21-APR-2025,16497.35,16793.85,16442.35,16773.35,311044186,11405.75
22-APR-2025,16856.5,16976.2,16740.75,16896,334245588,12406.41
23-APR-2025,16997.8,17065.35,16692.8,16969.75,280638939,10990.34
24-APR-2025,16984.05,17060.2,16936.05,16963.5,367074923,13559.42
25-APR-2025,16976.95,17013.8,16319.6,16547.2,396573249,14819.5
28-APR-2025,16470.25,16733.5,16426.45,16676.9,267130615,11552.77
29-APR-2025,16772.1,16900.2,16695.1,16738.7,252988547,14433.76
30-APR-2025,16738.05,16745.2,16379.35,16448.85,243317981,11086.02
02-MAY-2025,16476.65,16620.2,16351,16441.8,315632909,13749.19
05-MAY-2025,16500.35,16631.55,16415.3,16609.9,219604810,9078.1
06-MAY-2025,16649.55,16699.2,16154.25,16195.15,251142874,10024.56
07-MAY-2025,15957.75,16439.4,15950.95,16417.95,365978897,12062.51
08-MAY-2025,16472.35,16624.8,16090.65,16183.75,310152974,11311.49
09-MAY-2025,15771.5,16130.05,15765.35,16085.65,284481521,9904.57
12-MAY-2025,16613.8,16779.3,16569.2,16767.3,478442186,12284.85
13-MAY-2025,16791.15,16913.55,16732.05,16903.4,353512737,13748.64
14-MAY-2025,16997.15,17159.85,16931.1,17147.45,397381181,16434.8
15-MAY-2025,17225.2,17257.6,17156.7,17239.95,343994513,13482.71
16-MAY-2025,17336.05,17575.3,17259.55,17560.4,551199943,23552.42
19-MAY-2025,17666.55,17765.15,17537.5,17649.65,461586665,18954.84
20-MAY-2025,17771.85,17818.2,17447.3,17483,365731205,15675.51
21-MAY-2025,17527.15,17598.7,17397.8,17548.6,470256223,13813.72
22-MAY-2025,17533.65,17601.4,17395.55,17503.1,533201556,14788.92
23-MAY-2025,17526.75,17673.45,17426.1,17643.35,932341765,16309.48
26-MAY-2025,17698.8,17802.05,17669.8,17707.8,595185283,15432.99
27-MAY-2025,17737.35,17789.3,17670.3,17725.15,470899094,14581.57
28-MAY-2025,17797.8,17842.25,17758.75,17784,777310127,14785.41
29-MAY-2025,17875.1,17908.75,17821.6,17889.4,656912761,15286.72
30-MAY-2025,17924.15,17976.85,17815.45,17883.3,1016445420,17673.29
02-JUN-2025,17890.7,18121.1,17790.45,18095.55,879084340,18718.13
03-JUN-2025,18169,18234.95,18063.1,18114.15,519631823,16298.06
04-JUN-2025,18167.9,18270.4,18030.7,18257.1,669499534,19066.38
05-JUN-2025,18335,18461.1,18325.2,18432.6,567086290,19922.84
06-JUN-2025,18493.45,18612.05,18426.3,18582.45,512499759,19559.31
09-JUN-2025,18715.35,18891.2,18679.45,18873.4,566092895,18398.95
10-JUN-2025,18968.65,18987.3,18864.45,18899.8,811364747,15683.25
11-JUN-2025,18955.95,18984.65,18665.2,18798.75,970981042,18545.67
12-JUN-2025,18807.15,18861.9,18433,18465.05,524822504,13239.98
13-JUN-2025,18074.3,18435.7,18072.35,18374.8,448331838,13753.91
16-JUN-2025,18391.5,18564.9,18085.45,18549.2,426211239,12204.92
17-JUN-2025,18576.2,18611,18388,18420.35,271591721,10617.49
18-JUN-2025,18401.6,18523.2,18270.85,18378.45,265838727,9994.52
19-JUN-2025,18377.55,18438.65,17958.55,18013.1,257366347,10781.45
20-JUN-2025,18006.65,18234,17941.45,18194.2,268632652,14564.57
23-JUN-2025,18061.75,18347.35,18056.25,18320.9,219084080,12599.13
24-JUN-2025,18526.4,18550.7,18412.2,18452.75,290841155,13980.34
25-JUN-2025,18566.1,18751.2,18543.25,18727.85,354249871,15809.61
26-JUN-2025,18807.05,18823.55,18679.75,18805.6,334366581,14162.3
27-JUN-2025,18885.3,18997.1,18854.95,18976.8,412427415,19141.33
30-JUN-2025,19057.55,19152.9,19023.85,19075.1,267799047,12703.69
01-JUL-2025,19144.3,19153.7,18992.95,19055.7,248838226,12057.43
02-JUL-2025,19103.25,19111.75,18896.25,18977.1,409109444,11535.62
03-JUL-2025,19015.05,19080.9,18960.1,19027.05,251492959,11040.18
04-JUL-2025,19046.25,19079.05,18933.9,19033.05,207495107,11766.1
07-JUL-2025,19026.8,19060.9,18913.6,18950.15,173585511,7989.85
08-JUL-2025,18958.15,19053.75,18751.45,18895.2,282105266,10341.12
09-JUL-2025,18927.7,19037.9,18907.05,19007.4,252936129,11232.18
10-JUL-2025,19066.95,19091.55,18902.55,18956.25,247686123,8472.9
11-JUL-2025,18925.65,18971.35,18730.6,18763.45,198227235,8234.19
14-JUL-2025,18789.2,18965.1,18702.95,18954.95,251151618,11725.7
15-JUL-2025,19003.6,19156.45,19002.3,19135.25,273907746,14032.59
16-JUL-2025,19142.9,19203.75,19082.65,19140.05,223356105,9826.51
17-JUL-2025,19190.65,19224.95,19094.05,19117.3,160538399,7900.17
18-JUL-2025,19146.2,19160.05,18932.05,18959.65,160712867,7144.18
21-JUL-2025,18974.45,18988.75,18851.8,18958.3,158119599,6701.51
22-JUL-2025,19039.3,19080.9,18879.2,18893.35,171088899,8707.74
23-JUL-2025,18934.4,18948.45,18775.1,18893.2,192734116,8513.96
24-JUL-2025,18913.15,18918.95,18669.85,18686.8,290788514,8926.31
25-JUL-2025,18657.25,18663.5,18270.85,18294.45,648377873,13491.02
28-JUL-2025,18235.95,18387.4,18036,18064.75,335750857,11499.38
29-JUL-2025,18022.2,18274.7,17951.65,18251.45,265945528,10660.3
30-JUL-2025,18290.05,18348,18137.5,18156.85,222200915,9435.64
31-JUL-2025,17933.75,18124.15,17868.05,17966.85,400262987,13160.15
01-AUG-2025,17944.3,17967.5,17641.4,17668.2,290194056,13040.83
04-AUG-2025,17720.1,17913.5,17642.6,17893.4,205342183,10179.82
05-AUG-2025,17921.4,17992.95,17808.6,17864.55,194747455,11351.39
06-AUG-2025,17870.65,17902.2,17587.65,17662.6,251588432,10150.93
07-AUG-2025,17556.55,17718.55,17428.2,17692.65,251027461,8782.13
08-AUG-2025,17711.75,17724.05,17380.05,17428.2,228346577,10179.95
11-AUG-2025,17424.15,17517.75,17331.55,17491.7,257903649,12339.07
12-AUG-2025,17534.6,17579.75,17462.15,17498.1,222530309,10376.08
13-AUG-2025,17562.45,17638.2,17539.85,17613.95,202989129,8863.75
14-AUG-2025,17653.05,17708.05,17525.35,17547.45,170908659,8504.61
18-AUG-2025,17773.15,17827.35,17666.9,17790.4,228545564,10173.38
19-AUG-2025,17833.25,17923.7,17757.5,17914.3,219778310,7920.65
20-AUG-2025,17951.15,17983.75,17865.1,17968.4,159166925,9263.93
21-AUG-2025,18032,18106.2,17953.3,17966.35,300327424,11486.22
22-AUG-2025,17969.7,17996.3,17876.1,17919.5,251715786,7572.18
25-AUG-2025,17976.4,18021.35,17898.9,17911.55,178338705,8434.57
26-AUG-2025,17889.35,17897.2,17523.9,17548.6,225111365,8576.23
28-AUG-2025,17533.45,17535.95,17280.45,17294.35,169526240,7357.81
29-AUG-2025,17301.5,17405.05,17209.75,17227,173788062,7965.67
01-SEP-2025,17273.3,17519.6,17263.4,17498.1,139127657,7703.31
02-SEP-2025,17571.1,17686.25,17474.35,17591.3,200258497,8614.74
03-SEP-2025,17626.55,17770.65,17576.4,17748.45,184036110,7611.76
04-SEP-2025,17925.4,17936.45,17599.85,17621.95,163775286,7562.08
05-SEP-2025,17657.95,17780,17578,17655.25,151057095,7388.62
08-SEP-2025,17712.25,17758.15,17624.4,17684.35,168227275,6719.64
09-SEP-2025,17733.05,17757.1,17657.05,17744.3,180729038,7496.22
10-SEP-2025,17823.1,17937.55,17823.1,17874.6,311678598,8505
11-SEP-2025,17917.75,17979.05,17852.65,17875.2,271065034,8163.72
12-SEP-2025,17941.6,17996.25,17877.8,17989.9,310474150,13529.3
15-SEP-2025,18034.25,18161.8,18029.55,18127,296778620,13132.65
16-SEP-2025,18178.2,18313.8,18122.65,18298.35,410824053,14839.98
17-SEP-2025,18367.45,18450,18339.7,18423.2,340877799,13628.84
18-SEP-2025,18495.15,18533.95,18415.45,18476.95,368088654,14329.26
19-SEP-2025,18493.5,18538.6,18428.75,18504.55,332927424,14400.3
22-SEP-2025,18493,18521.7,18262.35,18288.9,281954962,10850.38
23-SEP-2025,18321.05,18349.6,18145.7,18191.75,205282587,9626.49
24-SEP-2025,18201.95,18237.25,18047.95,18069.55,223652026,10142.5
25-SEP-2025,18077.25,18176.2,17947.55,17966.8,228973348,10310.06
26-SEP-2025,17930.65,17946.2,17540.55,17560.9,250107067,9902.85
